arm,episode_id,episode_seed,ever_accepts_seed,first_move_accepts_seed,instance_id,logical_table,protocol_variant,seat,seat_index,seeded_offer,z
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-cc7e045867,1,1.0,1.0,scorable_negotiation-L2-103cef6017,all_oracle,vote,Avery,0,ceiling,0.152174
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-cc7e045867,1,1.0,1.0,scorable_negotiation-L2-103cef6017,all_oracle,vote,Blake,1,ceiling,0.483146
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-cc7e045867,1,1.0,1.0,scorable_negotiation-L2-103cef6017,all_oracle,vote,Casey,2,ceiling,0.706522
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-cc7e045867,1,1.0,1.0,scorable_negotiation-L2-103cef6017,all_oracle,vote,Devon,3,ceiling,0.5
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-cc7e045867,1,1.0,1.0,scorable_negotiation-L2-103cef6017,all_oracle,vote,Ember,4,ceiling,0.528736
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-da62ca27d4,4,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_oracle,vote,Avery,0,ceiling,0.491071
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-da62ca27d4,4,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_oracle,vote,Blake,1,ceiling,0.48
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-da62ca27d4,4,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_oracle,vote,Casey,2,ceiling,0.18
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-da62ca27d4,4,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_oracle,vote,Devon,3,ceiling,0.567164
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-da62ca27d4,4,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_oracle,vote,Ember,4,ceiling,0.433566
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e240620ba5,0,1.0,1.0,scorable_negotiation-L2-103cef6017,all_oracle,vote,Avery,0,ceiling,0.152174
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e240620ba5,0,1.0,1.0,scorable_negotiation-L2-103cef6017,all_oracle,vote,Blake,1,ceiling,0.483146
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e240620ba5,0,1.0,1.0,scorable_negotiation-L2-103cef6017,all_oracle,vote,Casey,2,ceiling,0.706522
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e240620ba5,0,1.0,1.0,scorable_negotiation-L2-103cef6017,all_oracle,vote,Devon,3,ceiling,0.5
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e240620ba5,0,1.0,1.0,scorable_negotiation-L2-103cef6017,all_oracle,vote,Ember,4,ceiling,0.528736
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e3041eecc4,4,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_oracle,vote,Avery,0,ceiling,0.644737
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e3041eecc4,4,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_oracle,vote,Blake,1,ceiling,0.754098
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e3041eecc4,4,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_oracle,vote,Casey,2,ceiling,0.506329
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e3041eecc4,4,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_oracle,vote,Devon,3,ceiling,0.152778
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e3041eecc4,4,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_oracle,vote,Ember,4,ceiling,0.352941
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e59c87c611,2,1.0,1.0,scorable_negotiation-L2-103cef6017,all_oracle,vote,Avery,0,ceiling,0.152174
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e59c87c611,2,1.0,1.0,scorable_negotiation-L2-103cef6017,all_oracle,vote,Blake,1,ceiling,0.483146
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e59c87c611,2,1.0,1.0,scorable_negotiation-L2-103cef6017,all_oracle,vote,Casey,2,ceiling,0.706522
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e59c87c611,2,1.0,1.0,scorable_negotiation-L2-103cef6017,all_oracle,vote,Devon,3,ceiling,0.5
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e59c87c611,2,1.0,1.0,scorable_negotiation-L2-103cef6017,all_oracle,vote,Ember,4,ceiling,0.528736
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e73a28ed99,0,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_oracle,vote,Avery,0,ceiling,0.644737
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e73a28ed99,0,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_oracle,vote,Blake,1,ceiling,0.754098
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e73a28ed99,0,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_oracle,vote,Casey,2,ceiling,0.506329
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e73a28ed99,0,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_oracle,vote,Devon,3,ceiling,0.152778
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-e73a28ed99,0,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_oracle,vote,Ember,4,ceiling,0.352941
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-f7b0802411,2,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_oracle,vote,Avery,0,ceiling,0.491071
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-f7b0802411,2,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_oracle,vote,Blake,1,ceiling,0.48
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-f7b0802411,2,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_oracle,vote,Casey,2,ceiling,0.18
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-f7b0802411,2,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_oracle,vote,Devon,3,ceiling,0.567164
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-f7b0802411,2,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_oracle,vote,Ember,4,ceiling,0.433566
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-04317c9a23,1,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Avery,0,ceiling,0.203125
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-04317c9a23,1,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Blake,1,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-04317c9a23,1,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Casey,2,ceiling,0.096154
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-04317c9a23,1,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Devon,3,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-04317c9a23,1,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Ember,4,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-0d34c85c58,1,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Avery,0,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-0d34c85c58,1,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Blake,1,ceiling,0.626984
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-0d34c85c58,1,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Casey,2,ceiling,0.085106
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-0d34c85c58,1,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Devon,3,ceiling,0.223684
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-0d34c85c58,1,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Ember,4,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-1de494cd7f,0,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Avery,0,ceiling,0.604167
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-1de494cd7f,0,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Blake,1,ceiling,0.5
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-1de494cd7f,0,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Casey,2,ceiling,0.086957
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-1de494cd7f,0,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Devon,3,ceiling,0.514851
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-1de494cd7f,0,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Ember,4,ceiling,0.504348
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-28d59bc80d,1,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Avery,0,ceiling,0.414286
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-28d59bc80d,1,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Blake,1,ceiling,0.069307
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-28d59bc80d,1,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Casey,2,ceiling,0.324324
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-28d59bc80d,1,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Devon,3,ceiling,0.652174
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-28d59bc80d,1,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Ember,4,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-2f06bbb22b,4,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Avery,0,ceiling,0.414286
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-2f06bbb22b,4,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Blake,1,ceiling,0.069307
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-2f06bbb22b,4,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Casey,2,ceiling,0.324324
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-2f06bbb22b,4,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Devon,3,ceiling,0.652174
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-2f06bbb22b,4,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Ember,4,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-497eb97627,4,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Avery,0,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-497eb97627,4,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Blake,1,ceiling,0.626984
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-497eb97627,4,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Casey,2,ceiling,0.085106
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-497eb97627,4,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Devon,3,ceiling,0.223684
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-497eb97627,4,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Ember,4,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-4eac2f258b,4,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Avery,0,ceiling,0.203125
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-4eac2f258b,4,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Blake,1,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-4eac2f258b,4,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Casey,2,ceiling,0.096154
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-4eac2f258b,4,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Devon,3,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-4eac2f258b,4,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Ember,4,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-503f3427e1,0,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Avery,0,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-503f3427e1,0,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Blake,1,ceiling,0.626984
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-503f3427e1,0,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Casey,2,ceiling,0.085106
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-503f3427e1,0,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Devon,3,ceiling,0.223684
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-503f3427e1,0,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Ember,4,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-5bbef688c5,3,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Avery,0,ceiling,0.203125
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-5bbef688c5,3,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Blake,1,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-5bbef688c5,3,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Casey,2,ceiling,0.096154
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-5bbef688c5,3,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Devon,3,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-5bbef688c5,3,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Ember,4,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-5e3c376c15,3,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Avery,0,ceiling,0.398438
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-5e3c376c15,3,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Blake,1,ceiling,0.529412
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-5e3c376c15,3,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Casey,2,ceiling,0.5
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-5e3c376c15,3,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Devon,3,ceiling,0.055556
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-5e3c376c15,3,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Ember,4,ceiling,0.628205
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-727f97d352,2,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Avery,0,ceiling,0.203125
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-727f97d352,2,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Blake,1,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-727f97d352,2,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Casey,2,ceiling,0.096154
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-727f97d352,2,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Devon,3,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-727f97d352,2,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Ember,4,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-737f216882,3,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Avery,0,ceiling,0.604167
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-737f216882,3,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Blake,1,ceiling,0.5
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-737f216882,3,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Casey,2,ceiling,0.086957
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-737f216882,3,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Devon,3,ceiling,0.514851
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-737f216882,3,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Ember,4,ceiling,0.504348
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-87a1a21f15,0,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Avery,0,ceiling,0.398438
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-87a1a21f15,0,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Blake,1,ceiling,0.529412
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-87a1a21f15,0,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Casey,2,ceiling,0.5
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-87a1a21f15,0,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Devon,3,ceiling,0.055556
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-87a1a21f15,0,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Ember,4,ceiling,0.628205
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-927fefbf97,4,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Avery,0,ceiling,0.398438
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-927fefbf97,4,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Blake,1,ceiling,0.529412
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-927fefbf97,4,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Casey,2,ceiling,0.5
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-927fefbf97,4,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Devon,3,ceiling,0.055556
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-927fefbf97,4,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Ember,4,ceiling,0.628205
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-92ff166a8b,2,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Avery,0,ceiling,0.398438
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-92ff166a8b,2,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Blake,1,ceiling,0.529412
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-92ff166a8b,2,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Casey,2,ceiling,0.5
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-92ff166a8b,2,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Devon,3,ceiling,0.055556
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-92ff166a8b,2,1.0,1.0,scorable_negotiation-L3-9a673abad3,all_oracle,vote,Ember,4,ceiling,0.628205
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-b4f4a1d060,4,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Avery,0,ceiling,0.604167
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-b4f4a1d060,4,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Blake,1,ceiling,0.5
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-b4f4a1d060,4,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Casey,2,ceiling,0.086957
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-b4f4a1d060,4,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Devon,3,ceiling,0.514851
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-b4f4a1d060,4,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Ember,4,ceiling,0.504348
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-be70b16458,3,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Avery,0,ceiling,0.414286
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-be70b16458,3,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Blake,1,ceiling,0.069307
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-be70b16458,3,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Casey,2,ceiling,0.324324
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-be70b16458,3,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Devon,3,ceiling,0.652174
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-be70b16458,3,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Ember,4,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-c6b38f27c7,2,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Avery,0,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-c6b38f27c7,2,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Blake,1,ceiling,0.626984
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-c6b38f27c7,2,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Casey,2,ceiling,0.085106
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-c6b38f27c7,2,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Devon,3,ceiling,0.223684
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-c6b38f27c7,2,1.0,1.0,scorable_negotiation-L3-46e1252af7,all_oracle,vote,Ember,4,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-c6c933db47,2,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Avery,0,ceiling,0.414286
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-c6c933db47,2,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Blake,1,ceiling,0.069307
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-c6c933db47,2,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Casey,2,ceiling,0.324324
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-c6c933db47,2,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Devon,3,ceiling,0.652174
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-c6c933db47,2,1.0,1.0,scorable_negotiation-L3-9a1b1c0960,all_oracle,vote,Ember,4,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-de92a26f67,0,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Avery,0,ceiling,0.203125
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-de92a26f67,0,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Blake,1,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-de92a26f67,0,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Casey,2,ceiling,0.096154
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-de92a26f67,0,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Devon,3,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-de92a26f67,0,1.0,1.0,scorable_negotiation-L3-a8641f6c33,all_oracle,vote,Ember,4,ceiling,1.0
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-df90927266,2,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Avery,0,ceiling,0.604167
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-df90927266,2,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Blake,1,ceiling,0.5
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-df90927266,2,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Casey,2,ceiling,0.086957
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-df90927266,2,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Devon,3,ceiling,0.514851
all_oracle__ceiling_vote,scorable_negotiation-moves_chat-df90927266,2,1.0,1.0,scorable_negotiation-L3-d9a0ef3c04,all_oracle,vote,Ember,4,ceiling,0.504348
